SBQQ__OPPORTUNITY2__C,SBQQ__PRIMARY__C,TOTAL_AMOUNT__C,TOTAL_INCREMENTAL_ARR__C
006f100000anh4lAAA,false,57655,79573
006f100000btij4AAA,true,99733,71764
006OJ00000CFb1xYAD,true,96875,42661
006f100000aogRIAAY,false,39823,94665
0063Z000011pIc4QAE,true,73361,55374
0063Z000010mZJ6QAM,true,56532,91548
006f100000cjjbMAAQ,true,86633,33711
,true,79519,33108
006f100000aojB6AAI,true,30228,43978
006f100000a6Q48AAE,true,72192,76736
006f100000a1PNQAA2,false,91639,40973
006f100000buyZBAAY,true,80242,84823
006f100000aohp6AAA,true,82741,66585
006OJ00000BlpAPYAZ,true,54001,33743
006OJ000009rWUQYA2,false,49243,45752
0063Z000012PRa5QAG,false,82542,44615
006f100000ZYdPdAAL,true,43104,31025
006OJ00000BcKgvYAF,true,68396,61913
006OJ000004QevZYAS,true,48603,98941
006f100000ciIXSAA2,true,74632,71324
006OJ000007qCYvYAM,false,79240,84793
006f100000a6HbpAAE,true,56634,61033
006f100000a62DTAAY,true,89009,51072
006OJ000008E8nWYAS,true,75446,67189
006f100000cjosyAAA,false,42355,41479
006f100000bunMRAAY,true,72925,35519
006f100000ckozuAAA,false,63905,42405
006f100000bublyAAA,false,76442,57104
0063Z000012PuKZQA0,false,57988,38587
0063Z000012PkncQAC,true,83612,60133
006f100000aosqhAAA,true,55704,36313
006f100000fAAniAAG,true,89889,45382
006OJ000008rMnOYAU,true,44169,72976
006f100000btGyvAAE,true,52058,61612
006OJ000008f5f3YAA,true,36997,90403
006OJ000003w18XYAQ,true,89005,56977
006f100000bu9eYAAQ,true,59296,32256
006f100000aogNuAAI,true,61244,91196
006j000000VZFRqAAP,true,87520,96915
006f100000apvrXAAQ,false,72689,59074
006f100000ZLfaAAAT,true,63549,73592
006OJ00000AUtxPYAT,true,87614,88773
006f100000aopSgAAI,true,58831,49328
,true,87335,57518
006f100000bs3HcAAI,true,48506,37772
0063Z000011pIcEQAU,true,74615,95201
006f100000ck5NIAAY,true,75283,80313
006f100000aqOQdAAM,true,63224,98202
006OJ000008AYobYAG,true,71948,52539
006f100000anpKQAAY,true,72988,42470
006f100000apQ2NAAU,true,81029,30169
006f100000a6FfpAAE,true,45330,98393
006f100000ZZex8AAD,true,73315,64566
006f100000apW0OAAU,true,44924,67907
006OJ000008dcIZYAY,true,34096,87299
006OJ000004X9v3YAC,true,42922,60743
0063Z000010mZDrQAM,true,70214,69834
006f100000ZZXSLAA5,true,65868,58246
006f100000ZLnPdAAL,true,70115,74938
006OJ00000BMsQ1YAL,true,42329,58159
006f100000Z5uUZAAZ,true,35911,75047
0063Z000010mjcRQAQ,false,99601,92704
006f100000Z5xdTAAR,true,38950,75415
006f100000bsVKpAAM,true,36822,92088
006f100000bsmfaAAA,true,63011,43990
006f100000btjkhAAA,true,65412,87290
006j000000KHmAEAA1,true,69849,41160
006OJ000007soa5YAA,false,59821,41250
006f100000Z67MCAAZ,false,64070,90060
006f100000btw8BAAQ,true,59198,40296
006f100000aoopKAAQ,true,68776,93883
006j000000PPVHbAAP,true,31934,80500
0063Z000012PLg1QAG,true,45507,77483
006OJ000003kbu5YAA,false,85007,78389
006OJ000009WqUXYA0,false,65589,49303
006f100000fA94lAAC,true,81508,76299
006f100000aoc9DAAQ,true,38083,84843
0063Z000012PZH0QAO,false,89790,44283
006f100000btZ2MAAU,false,53260,98989
006f100000ZYySHAA1,true,41271,59978
0063Z000012PLCmQAO,false,92000,60457
006f100000btXU1AAM,true,67768,77228
006OJ000009WSDhYAO,true,61904,98503
006f100000Z5xvwAAB,true,48591,98438
006OJ000006z9XaYAI,true,41438,41072
006f100000btlwgAAA,true,47807,46383
006OJ000009WonhYAC,false,74176,54895
006f100000chRsSAAU,true,67700,45776
006OJ000007svGdYAI,true,99756,73649
006f100000apvoYAAQ,true,52336,57816
0063Z00000zvFFTQA2,true,40747,47162
006OJ000006UPlWYAW,true,55814,46580
006OJ000004VSAcYAO,true,63033,77294
0063Z000012PuTlQAK,true,34989,68168
006f100000ciBpWAAU,true,64901,50182
006f100000chncDAAQ,true,87775,48760
006f100000anlMHAAY,true,32927,32046
006OJ000003v9clYAA,true,70438,86352
006f100000aoc2bAAA,true,74737,68716
006f100000btmq5AAA,false,43120,68335
0063Z000012PU7bQAG,true,84112,37514
006f100000ZZXPbAAP,true,94498,43280
006f100000aogQyAAI,false,59052,78335
006f100000aootgAAA,true,82005,38552
006f100000aogOYAAY,true,46029,42340
,true,74243,52853
006f100000Z5xYxAAJ,true,34372,53705
006f100000a6JjCAAU,true,49575,52789
006f100000dwhtJAAQ,true,99720,30935
006f100000btcSbAAI,true,88306,99796
006f100000apvgoAAA,true,48108,59113
006OJ000005uePhYAI,true,85637,39004
006f100000ap4ZDAAY,true,66616,48320
006f100000ZYpUiAAL,true,31597,44470
006OJ000008bNp3YAE,true,39413,74846
006OJ00000AKs9lYAD,true,55336,52157
006f100000btm6MAAQ,true,92941,59148
006f100000bsDKrAAM,true,80972,40724
006f100000app8JAAQ,false,33070,37606
006f100000ciLqCAAU,true,30628,43770
006OJ00000Ax6jZYAR,true,69279,41134
006f100000btfw0AAA,true,53007,73169
006f100000a1iPnAAI,true,84858,90601
006f100000ZYk4hAAD,true,78976,95831
006f100000arDSbAAM,true,57783,66955
006OJ000006QYvRYAW,true,90093,88792
006OJ000008awLrYAI,true,45841,83632
006OJ000007xDrhYAE,false,54817,92537
006f100000bsbCsAAI,true,74922,56865
006f100000cjg8YAAQ,true,84169,85394
,true,41699,38198
006f100000app8JAAQ,false,85283,31801
006f100000a66p4AAA,true,54827,50735
006f100000dwnvYAAQ,true,63319,46636
006f100000anhzwAAA,true,61876,31629
006f100000a6J3zAAE,true,48499,32562
006f100000anc54AAA,true,36908,44044
006f100000ao42qAAA,true,50265,76443
006f100000aoc7WAAQ,true,75934,49874
006f100000aoVSBAA2,true,86187,99584
006OJ00000BvDv3YAF,true,57070,79738
006f100000ZZAIMAA5,true,86324,74481
0063Z000012PmhBQAS,true,68353,64585
0063Z000012PZELQA4,true,85480,61000
006OJ000009oexyYAA,true,63374,46122
006f100000bsHWzAAM,false,51912,71646
0063Z000010mk6gQAA,true,89472,76373
006f100000anlTSAAY,true,75290,67650
006f100000cjDXXAA2,true,96194,65913
006f100000cjeS1AAI,true,43238,59999
006f100000dwnh7AAA,true,54921,42989
006f100000bs3IuAAI,false,61934,93112
006f100000ZYpYfAAL,true,87347,75798
006f100000anpyLAAQ,true,63089,89536
006j000000XZZN2AAP,true,63443,96350
006f100000btXqgAAE,true,55540,30767
,true,82269,84131
006OJ00000BFpBxYAL,true,30565,78799
006f100000aogJTAAY,true,82034,94266
006f100000bufLiAAI,true,35567,71408
006f100000aq2YUAAY,true,43794,82878
006f100000dvU9ZAAU,true,57047,79511
006f100000a6HzmAAE,true,97489,83960
006OJ000007wf0MYAQ,true,91360,96272
006OJ000006hU95YAE,false,70363,36694
006OJ000008wdKXYAY,true,31859,61287
006f100000ZZh6wAAD,true,33887,59721
006OJ000004salmYAA,true,66671,42658
0063Z000011pIfIQAU,false,40981,87934
006f100000aoMxgAAE,true,64809,75158
006j000000XbLNDAA3,false,51455,35589
006f100000ZLWI0AAP,false,89235,87070
006f100000btYlGAAU,true,43008,49823
006f100000chEvvAAE,true,52818,75640
006f100000aohZSAAY,true,98858,43860
0063Z000012PpbpQAC,true,44169,76150
006OJ000009WuLFYA0,true,51841,35507
006f100000anlNyAAI,true,77589,90844
006f100000a61TqAAI,true,33612,45347
006f100000btmG2AAI,true,30440,79200
006j000000XaCjOAAV,true,54131,47729
006OJ000008ABATYA4,true,47049,85572
006f100000bs315AAA,true,60872,48523
0063Z000010mk7tQAA,false,62614,70557
006f100000etJTlAAM,true,85818,40148
006OJ0000068Y98YAE,false,69793,49910
006f100000chiXuAAI,false,36904,67317
0063Z00000zvSGyQAM,false,78318,57480
006f100000a6fySAAQ,true,50843,44081
006f100000dVOfWAAW,true,33502,94184
006f100000aoHDVAA2,true,56263,59353
006f100000ZzMRTAA3,true,56847,56014
006f100000aoEj6AAE,false,63825,41218
006f100000btjkhAAA,false,41346,57068
006f100000a1keyAAA,false,69063,98465
006f100000apvrXAAQ,true,34194,47285
006f100000aqhG1AAI,true,38431,96157
006f100000ZZbgNAAT,true,80599,30819
006OJ00000CXv8gYAD,true,39533,66724
006f100000bufI5AAI,false,42979,71542
006OJ00000BT2EbYAL,true,57286,85573
006f100000ZZkgUAAT,true,51288,56783
006OJ00000AJJkMYAX,false,75975,49122
006f100000bs4MdAAI,false,33102,82405
006f100000dVdvvAAC,true,77848,35733
006OJ000008ckEvYAI,false,63186,88836
006f100000btH1QAAU,true,86277,52651
006OJ000009HTlBYAW,true,40317,86999
006f100000anyU3AAI,false,87340,57369
006OJ00000CZnwbYAD,true,50000,78402
006f100000aqiH3AAI,true,34447,96859
006f100000ao3ThAAI,true,81328,94205
006f100000apulYAAQ,true,35571,85276
006OJ000003vHs1YAE,false,62232,44124
006f100000duzlfAAA,true,68505,55550
006f100000bs3EYAAY,true,84767,36771
006f100000aogLUAAY,true,41756,38827
006f100000cjjfEAAQ,true,41786,40047
0063Z00000w15aAQAQ,false,96397,90369
0063Z000011pJxMQAU,false,99532,57753
006f100000a26qGAAQ,true,92387,72679
006f100000btmx6AAA,false,80516,66398
006f100000bs3HNAAY,true,73916,56494
006f100000apvoYAAQ,false,99223,80181
006f100000dvUjhAAE,true,70667,59597
006f100000btH3vAAE,false,44864,63849
0063Z00000zOZ59QAG,true,62159,35838
006f100000aqfn4AAA,true,34639,49277
006f100000aogJnAAI,false,64462,86991
006f100000aqcyHAAQ,true,43208,37756
006f100000bu9rSAAQ,true,55352,63261
006f100000ZYk4hAAD,false,34697,45186
006f100000a6IJhAAM,true,58188,52685
0063Z000012Pi4UQAS,true,84064,45007
006OJ0000062jKAYAY,true,66916,31277
0063Z000012PZXjQAO,false,86172,46928
006f100000ZYnqbAAD,true,87940,50558
006f100000bvKHJAA2,true,98261,57002
006OJ000004gZBxYAM,true,73902,79601
006f100000cjkNLAAY,true,81355,93867
006f100000bsNnTAAU,true,32546,45903
006f100000aq7BnAAI,false,63112,46141
006OJ000003j2K5YAI,false,81053,73767
006f100000ZZXPRAA5,false,41701,62772
0063Z000010mtL1QAI,true,42873,99858
006f100000ZZiOEAA1,false,76364,43860
006f100000ZYwS5AAL,true,98730,74653
006f100000a0TWKAA2,true,95166,95617
0063Z000012PaEvQAK,true,93143,81928
006f100000apeNuAAI,false,53210,30999
006f100000btXhyAAE,true,78673,31830
006f100000anqK1AAI,true,40739,38623
006f100000btH0XAAU,false,38330,83202
0063Z000010mzkKQAQ,false,63361,93885
006f100000dvgKJAAY,true,38047,78472
006f100000aogJnAAI,true,68450,33146
,true,31519,71043
006OJ000003SF7FYAW,true,46729,40889
006f100000a6cNmAAI,true,50787,32118
006f100000aq6I9AAI,true,60983,87628
006f100000aooaeAAA,true,50622,88282
0063Z00000w19LsQAI,false,69949,94608
006f100000dwYh8AAE,true,81184,98506
006f100000a26ppAAA,true,79173,51424
006f100000arLeGAAU,false,97614,45124
006f100000bvGu7AAE,true,35790,88032
0063Z000010mZIhQAM,false,69637,60273
006f100000aogOdAAI,true,64510,87205
0063Z000011pIWbQAM,false,35654,82041
006f100000ZM8yEAAT,true,35720,54152
006f100000dvk4uAAA,false,79577,51910
0063Z000010mZEBQA2,true,52316,79709
0063Z000010mzisQAA,false,48847,73922
006f100000Z5xXuAAJ,true,78502,42309
0063Z000010mxZeQAI,false,36997,90493
006OJ000009WrnCYAS,true,44254,57676
006OJ000009WlzWYAS,true,96458,93502
006f100000a6L9qAAE,true,71163,46583
006OJ000005hZUJYA2,true,63815,85100
006f100000ZZHX5AAP,true,39512,40787
006f100000ZzclqAAB,true,69396,44767
006f100000cjnnRAAQ,true,91734,79827
006f100000bs3IzAAI,true,76377,48412
0063Z000011pIh4QAE,true,76354,74983
006f100000aobbuAAA,true,75953,65589
0063Z00000zvN8PQAU,true,32998,99976
006f100000dxu0eAAA,true,97653,89626
006OJ000009Wr7GYAS,false,69604,81291
006f100000ZZeUfAAL,true,86182,63685
006OJ0000042V0cYAE,false,70056,74696
0063Z00000zOdiTQAS,true,75845,90718
006f100000Z5xwzAAB,true,56514,88429
006f100000ciIaCAAU,true,71256,72925
0063Z000010myweQAA,false,97814,48546
006f100000aoWkWAAU,false,83445,39158
006f100000aogNpAAI,true,57558,85488
006f100000bvJmVAAU,true,64978,77028
006f100000a1yWBAAY,false,44075,53249
006f100000ZZImpAAH,true,35322,57986
006f100000Z5xwkAAB,true,50381,52491
0063Z00000zvSOEQA2,true,34570,53859
006f100000ciLrPAAU,true,52246,46372
006f100000bsVRbAAM,true,88140,57642
006f100000fAN2HAAW,true,93523,36879
006OJ000007soa5YAA,false,43682,54534
0063Z000011pIcYQAU,true,99497,96151
006f100000a6Ge0AAE,true,49422,60962
006f100000btbs3AAA,true,83637,70408
006j000000S5drfAAB,true,93824,79667
006f100000dvUQQAA2,true,30959,87306
006f100000aoX4lAAE,true,45849,42611
006f100000btQreAAE,true,65466,69879
006f100000aqyiLAAQ,true,65917,87097
006f100000ckqTsAAI,true,94152,78386
0063Z000011pIhOQAU,true,98053,61738
006f100000aootCAAQ,true,48194,74549
006f100000btS8MAAU,true,59020,64025
006f100000buM5oAAE,true,37796,83661
006f100000buKhvAAE,true,75721,62182
006OJ00000BQ5aRYAT,true,64850,48854
0063Z000010mwl5QAA,false,84859,97298
006f100000aoMMQAA2,true,72970,34592
0063Z000012PZA4QAO,false,40785,80567
006OJ00000BNlUZYA1,true,61312,97881
006OJ000009D7eTYAS,true,45757,66802
0063Z000010myt1QAA,true,53893,55152
006f100000a6PcJAAU,true,66871,44530
006f100000ZYuEBAA1,false,42668,80919
006OJ000004QONnYAO,false,45083,70967
006f100000dwFVcAAM,true,87706,54544
006f100000ciItXAAU,false,92376,96312
006f100000apYm0AAE,true,64395,32806
006f100000ZZZXCAA5,true,34016,93097
006f100000apghrAAA,true,49238,68753
0063Z000012PmjgQAC,true,53828,73970
006OJ000002yf7CYAQ,true,89015,75105
006f100000dVMO8AAO,true,68153,75502
006OJ000009Wom5YAC,false,49176,67356
006f100000ZzXHXAA3,false,38780,49611
006f100000btlPNAAY,true,35865,73247
006f100000ZJRnrAAH,true,83938,55481
006f100000a0Wy6AAE,true,58006,82716
006f100000ZJvxOAAT,true,31373,57306
006j000000Xb4MNAAZ,false,72923,86506
006f100000a6IHvAAM,true,34463,94900
006f100000a6Q2WAAU,true,77561,32245
006f100000dvvD7AAI,true,88563,99626
006f100000aoP5WAAU,true,74591,47790
006f100000aoijpAAA,true,93936,88779
006f100000dvn5WAAQ,true,62665,82993
,true,42926,98332
0063Z000010mZE6QAM,true,82975,95040
006f100000bvJnJAAU,true,68849,48691
006OJ000009WuMrYAK,true,71370,44556
006f100000bvKK3AAM,true,74629,46630
006f100000btjtZAAQ,true,74240,33315
006OJ000008f2qsYAA,true,85824,33861
006f100000anh1cAAA,true,52021,66547
006f100000ZYnlMAAT,true,63574,62357
006OJ000007syBFYAY,true,98656,78268
,true,37400,40508
0063Z000012PbarQAC,false,94712,49507
006f100000arLeGAAU,false,66213,42761
006f100000bvP7eAAE,false,50953,37827
006f100000a0miMAAQ,false,66593,37148
006f100000ZZQm8AAH,true,79781,41447
006f100000aoimFAAQ,true,82968,35698
006f100000bsJ8NAAU,true,42737,60144
0063Z000010mhfQQAQ,true,92002,93371
006OJ000008YsHVYA0,true,33747,34933
006OJ000009WpLaYAK,false,92370,64278
006f100000Xc3mqAAB,true,41612,83401
006f100000ZYw48AAD,true,63064,85217
006f100000a0m06AAA,true,58725,50062
006f100000bvLG1AAM,true,44398,51014
006f100000ZJKYxAAP,false,61944,50931
006f100000cjnBnAAI,true,78014,53112
006f100000ZMD79AAH,true,73187,33099
0063Z000010mzz2QAA,false,93725,61207
0063Z00000w0CLYQA2,false,75850,39007
006OJ000007tQ4JYAU,false,48567,41457
006OJ000008dkCrYAI,true,53157,84085
006f100000ZZb8JAAT,true,79534,48700
0063Z000012PbLoQAK,true,90167,68926
006f100000ZMynAAAT,true,64758,53846
006OJ000003a0UQYAY,true,35172,52217
006OJ000006hYxSYAU,true,77833,43019
006f100000fACBLAA4,true,65482,93696
0063Z00000tu0gUQAQ,false,69067,81120
006j000000LprqmAAB,false,74024,38055
0063Z000012PshzQAC,true,65031,38590
006f100000aqSKRAA2,true,60814,93071
006OJ000004QONnYAO,false,45615,49751
006OJ000007sxyMYAQ,true,88864,69560
006f100000dwM8xAAE,true,69912,85483
006f100000btidVAAQ,true,47176,30402
,true,69629,50857
006OJ000007ssdiYAA,false,74894,55971
006f100000buU1sAAE,true,93556,96943
006OJ000007snm6YAA,false,54749,91341
006f100000anw1lAAA,true,37143,32235
,true,65430,71493
006f100000btH2nAAE,true,78927,54546
006f100000bskICAAY,true,91249,44917
006f100000aporVAAQ,true,55547,32849
006f100000Z5uWIAAZ,false,75332,55466
006f100000btjnbAAA,true,66619,54472
006f100000dvUSlAAM,true,57945,78756
006f100000btiwIAAQ,true,91374,88200
006f100000btw9OAAQ,true,92578,62458
006f100000bsQf9AAE,false,90621,65535
006f100000bvTmsAAE,true,69569,35663
0063Z000012Ph9GQAS,true,91663,86726
006f100000apvulAAA,true,93260,45262
006f100000dVqppAAC,true,85037,79586
006f100000a1RJ5AAM,true,54144,75150
006f100000Z5wU6AAJ,true,97788,86486
006f100000ZZI7NAAX,true,66514,46735
006f100000aoEQnAAM,true,95407,36931
006f100000dvTkaAAE,true,92392,95948
006f100000dvTdZAAU,true,70920,61909
0063Z000011pIh4QAE,false,56999,60094
006OJ000009iSt4YAE,true,95172,70036
006f100000ZJkoeAAD,false,80543,84656
0063Z000012PZCUQA4,false,71111,73354
006f100000ap9DEAAY,true,91081,70511
006f100000dvTh2AAE,true,59310,32869
006f100000Z5xwfAAB,true,79422,37325
0063Z000012PZEkQAO,true,71023,76566
006f100000apM6mAAE,false,56475,74845
006f100000buB8AAAU,true,37250,97604
0063Z000012PZPdQAO,true,90639,42607
006f100000aoiscAAA,true,77034,67328
006OJ00000CgVuvYAF,true,64965,50219
006j000000XaGEOAA3,true,34566,78972
0063Z000012PZAxQAO,false,34392,57810
006f100000duzkcAAA,true,39858,55889
006OJ00000BjrQ1YAJ,true,34498,34252
006f100000a6IL4AAM,true,97128,60245
006f100000aoVR8AAM,true,33409,66087
006f100000aooG0AAI,true,97987,39991
006OJ000008V418YAC,true,33661,67952
006f100000apvjEAAQ,false,71942,75956
006f100000btix6AAA,false,40451,94098
006f100000dwk8lAAA,true,92839,97061
006f100000aoilMAAQ,true,66313,85567
006f100000dwnIWAAY,true,96692,70494
006f100000ZzONEAA3,true,74548,82250
006f100000Z5wRMAAZ,true,50055,60898
006f100000ZYndmAAD,true,69148,60247
0063Z000012Pm1SQAS,true,75513,80962
006f100000btXfdAAE,true,43190,31420
006f100000bsVSjAAM,true,60256,35127
006f100000ckj9eAAA,true,79007,63310
006OJ000008f0YxYAI,true,95889,50215
006f100000a6IHWAA2,true,32307,71825
006f100000ZZXa5AAH,true,32688,67304
006f100000ZZgjwAAD,true,33437,33301
006f100000bv1wfAAA,true,49307,75748
006f100000dwnQ6AAI,true,72686,59722
006OJ000003DBVNYA4,true,50636,52954
006j000000VwYcxAAF,true,43287,79441
006f100000a26pnAAA,true,65491,43328
006f100000ZYpWKAA1,true,71044,83547
006j000000VZFRqAAP,false,47722,95996
006f100000anlGxAAI,true,75181,75018
006OJ000004kcT0YAI,true,67849,33112
006f100000dvVP1AAM,true,96103,55166
006f100000ZzgpgAAB,true,99322,56219
006f100000bsQbvAAE,true,33117,31976
006f100000ckBUzAAM,true,60097,51773
006OJ00000AtHaLYAV,true,83770,71154
006f100000cjkaPAAQ,true,52588,64049
006f100000ZKcNSAA1,true,93700,86867
006OJ000009Wou9YAC,false,35741,94717
006OJ00000A5eaBYAR,true,38789,85359
006f100000bs3GyAAI,true,71208,34196
006f100000buibGAAQ,true,31280,33160
006f100000dVMIKAA4,true,74268,59617
006OJ00000AOwDDYA1,true,89897,97195
006OJ000008dkWDYAY,true,48513,66932
006OJ000008mpzhYAA,true,36806,87066
006f100000btC0sAAE,true,72323,90608
006f100000dvFvNAAU,true,31915,92414
006f100000a6OHIAA2,true,41969,92933
006f100000ckjkQAAQ,true,37581,42372
,true,91277,99753
006OJ000006Ui0AYAS,true,35515,81523
0063Z00000w1QwJQAU,true,89255,67769
0063Z000012PeKHQA0,false,90386,60725
006f100000etWVTAA2,true,65160,51253
006f100000chtIiAAI,true,81620,40527
006f100000aqAW2AAM,true,58408,93492
006f100000dVCtlAAG,true,85303,85154
006j000000XZpZUAA1,false,86673,56217
006f100000aokX7AAI,true,84264,34749
006f100000ciIagAAE,true,74441,67449
006f100000ZzRa9AAF,false,30636,46507
006f100000arJMRAA2,true,62169,35497
006f100000Z5v5RAAR,false,62099,87818
006OJ000009Wi7CYAS,true,44498,86073
006f100000bvZ9eAAE,true,61400,65654
006f100000ck6JgAAI,true,43934,72818
006f100000ZZWp6AAH,true,77819,36839
006f100000anv7OAAQ,true,72784,78422
006f100000aqQsDAAU,true,98548,34658
006OJ00000CkvMAYAZ,true,59306,45988
006OJ000008YB2rYAG,true,97522,61615
006f100000aorQ7AAI,true,60900,81591
006f100000a1keyAAA,true,78480,79334
006OJ000009Wq1WYAS,true,37337,62492
006f100000anqHgAAI,true,97935,78777
006j000000PDw4dAAD,false,47792,50199
006f100000ciI3IAAU,true,41677,74850
0063Z000012PRXkQAO,true,36780,44172
006OJ00000C1aXBYAZ,true,60172,53396
006OJ000007tMdNYAU,false,31176,71546
006f100000aojBfAAI,true,41718,45193
006f100000aqMv3AAE,false,95511,76642
006f100000a6IDZAA2,true,97110,63666
006f100000bshtrAAA,true,60598,89706
0063Z000012PrkSQAS,true,34254,82312
006OJ00000Ceu6DYAR,true,68210,88498
006OJ000008xN41YAE,true,55826,79874
,true,68547,59614
006j000000XZOqsAAH,true,67142,86221
006f100000buuZoAAI,true,79348,69552
006OJ00000AEb1xYAD,true,62057,56241
006f100000btjqfAAA,true,79535,83379
006f100000ZZWSlAAP,false,79164,72128
006f100000ZJmVDAA1,false,84037,42893
006j000000St77sAAB,true,68874,63276
006f100000ZJ35hAAD,true,38874,99117
006f100000arLeGAAU,true,86794,55136
006OJ00000CPR9NYAX,true,70454,37416
006OJ00000Av31rYAB,true,56743,59145
006f100000aoVntAAE,true,74671,85069
006f100000btFGBAA2,true,57689,99026
0063Z000011pIiHQAU,false,57431,52583
006OJ0000097jxhYAA,true,52456,30101
006f100000dvVkIAAU,true,58374,95274
006f100000a1QIfAAM,true,41645,81767
006OJ0000055emkYAA,true,91653,60313
006f100000anh3iAAA,true,67826,32096
006f100000aqfsOAAQ,true,96763,35287
006f100000a26pKAAQ,true,42855,57355
006f100000dugHfAAI,true,98254,63750
0063Z00000zOcfzQAC,false,89334,94188
006f100000ap4K4AAI,true,65006,91747
006f100000ZZerAAAT,true,30775,70225
006f100000bsVLEAA2,false,40655,79090
006OJ000009kGKkYAM,true,50919,59013
006f100000aogJdAAI,true,35864,83570
006f100000a6V4RAAU,true,85995,44640
006f100000a26qIAAQ,true,57587,44018
006f100000ck642AAA,true,39432,89483
006f100000bsAJRAA2,true,44311,90943
006f100000anlCMAAY,true,42440,37125
006f100000dVt0BAAS,true,81089,64150
006f100000dvUoSAAU,true,67098,61544
006j000000XZpZUAA1,false,78951,51024
006f100000buVPrAAM,true,90309,65393
006f100000buKSYAA2,true,72986,66101
006f100000chnZ4AAI,true,30877,44251
006f100000a6KywAAE,true,66088,67426
006OJ000006swrZYAQ,true,62298,77804
0063Z000012PZI3QAO,true,44760,37849
006OJ000009PRsfYAG,true,48571,96372
0063Z00000zvLiuQAE,true,89139,90615
006f100000anh0UAAQ,true,69491,68990
006OJ00000CDQSQYA5,true,39558,43027
006f100000cjy9eAAA,true,32899,78205
,true,69303,41439
006f100000aoMHkAAM,false,67292,45823
006f100000fA9ZoAAK,true,34965,82869
006OJ000005owigYAA,false,44604,30453
006OJ000008di30YAA,true,45041,35397
006f100000aootqAAA,true,44478,96558
006f100000ZZ7opAAD,true,30378,34815
006OJ000006JNBxYAO,true,49557,61864
006f100000bsj7cAAA,true,67805,94043
006f100000bvJhaAAE,true,51080,82227
,true,63912,35891
006f100000ZJotZAAT,true,84464,30799
006f100000fA7VQAA0,true,53356,98199
0063Z000012PYYgQAO,true,62932,47450
006f100000dwS6AAAU,true,98522,72256
006f100000ck5npAAA,true,59850,78842
006f100000bsVT3AAM,true,64305,59819
006f100000ciLpiAAE,true,86339,83583
006f100000apePHAAY,true,74481,89274
006f100000brtKSAAY,true,31867,98638
006f100000bsVR7AAM,true,93920,86621
006f100000bvId8AAE,false,74672,39465
006f100000cjjl2AAA,true,33528,79589
0063Z00000tuQf0QAE,false,48192,72312
006f100000buAUAAA2,true,53863,33435
006f100000ck3FxAAI,true,69255,86763
006f100000bua4HAAQ,true,90314,93210
006OJ000003kSZ6YAM,false,74992,61145
0063Z00000w1E8SQAU,true,72633,89848
